RESULT_COUNT: 966,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
7130,KPB:MK,BBG000BTP6W7,BBG000BTP684,KPB:MK,KUMPULAN POWERNET BERHAD,Equity,Common Stock,,2016-06-24
7131,ACME:MK,BBG000M8HSX1,BBG000M8HSC4,ACME:MK,ACME HOLDINGS BERHAD,Equity,Common Stock,,
7132,SMIS:MK,BBG000BM3TB9,BBG000BM3T56,SMIS:MK,SMIS CORP.,Equity,Common Stock,,2016-06-15
7133,UULI:MK,BBG000BFYXR4,BBG000BFYXD9,UULI:MK,UNITED U-LI CORP,Equity,Common Stock,,2017-03-29
7134,PW:MK,BBG000MTD952,BBG000MTC6W9,PW:MK,PWF CONSOLIDATED BERHAD,Equity,Common Stock,,2017-09-20
7136,HIGH:MK,BBG000MYNNG7,BBG000MYNMV2,HIGH:MK,HIGH-5 CONGLOMERATE BERHAD,Equity,Common Stock,,2008-01-22
7137,UMS:MK,BBG000GDZPH1,BBG000GDZP36,UMS:MK,UMS HOLDINGS BHD,Equity,Common Stock,,2017-03-10
7139,NCHB:MK,BBG000MV1T56,BBG000MV1RY8,NCHB:MK,NICHE CAPITAL EMAS HOLDINGS BERHAD,Equity,Common Stock,,2012-07-13
7140,OKAC:MK,BBG000MXVXD1,BBG000MXVWC4,OKAC:MK,OKA CORP,Equity,Common Stock,,2016-02-04
7143,SMC:MK,BBG000N4GK85,BBG000N4GJN1,SMC:MK,STONE MASTER CORP,Equity,Common Stock,,2015-05-27
7145,PSIP:MK,BBG000BJ9032,BBG000BJ8ZQ1,PSIP:MK,PRINSIPTEK CORP,Equity,Common Stock,,2014-09-25
7146,AEM:MK,BBG000BK7SP6,BBG000BK7RL2,AEM:MK,AE MULTI HLDGS BHD,Equity,Common Stock,,2014-11-24
7148,CCMD:MK,BBG000N9YML5,BBG000N9YL82,CCMD:MK,CCM DUOPHARMA BIOTECH BHD,Equity,Common Stock,,2017-05-26
7149,EKC:MK,BBG000NKGZJ4,BBG000NKGYW2,EKC:MK,ENG KAH CORPORATION BERHAD,Equity,Common Stock,,2017-07-27
7152,JAYC:MK,BBG000P5N9K3,BBG000P5N8Z9,JAYC:MK,JAYCORP BERHAD,Equity,Common Stock,,2017-07-13
7153,KRI:MK,BBG000FHG2L0,BBG000FHG1Q7,KRI:MK,KOSSAN RUBBER INDUSTRIES BHD,Equity,Common Stock,,2016-12-15
7154,CHB:MK,BBG000PMJDB2,BBG000PMJD86,CHB:MK,CAELY HLDGS BHD,Equity,Common Stock,,
7155,SKP:MK,BBG000BNC4F8,BBG000BNC404,SKP:MK,SKP RESOURCES BHD,Equity,Common Stock,,2016-09-01
7157,CYLC:MK,BBG000D3FSR1,BBG000D3FSC7,CYLC:MK,CYL CORPORATION BERHAD,Equity,Common Stock,,2017-05-25
7158,SGB:MK,BBG000P2TR79,BBG000P2TQV4,SGB:MK,SCOMI GROUP BHD,Equity,Common Stock,,2009-11-12
7160,PENT:MK,BBG000PMQBT9,BBG000PMQBP3,PENT:MK,PENTAMASTER CORP BHD,Equity,Common Stock,,2007-07-11
7161,KPG:MK,BBG000BTZZN2,BBG000BTZZ89,KPG:MK,KERJAYA PROSPEK GROUP BERHAD,Equity,Common Stock,,2017-08-11
7162,ASTI:MK,BBG000C71MH2,BBG000C71M00,ASTI:MK,ASTINO BERHAD,Equity,Common Stock,,2013-02-27
7163,PJSB:MK,BBG000DBKHL7,BBG000DBKH46,PJSB:MK,PJBUMI BHD,Equity,Common Stock,,2012-09-27
7164,KNMG:MK,BBG000PSK8K8,BBG000PSK8B8,KNMG:MK,KNM GROUP BERHAD,Equity,Common Stock,,2012-10-16
7165,SPRG:MK,BBG000PSJZ75,BBG000PSJYY8,SPRG:MK,SPRING GALLERY BERHAD,Equity,Common Stock,,
7165PA,SPRGAL V0 04/07/21 ICPS:BURSA MALAYSIA,BBG00CR2XN11,,SPRGAL V0 04/07/21 ICPS:BURSA MALAYSIA,SPRING GALLERY BERHAD,Pfd,PUBLIC,,2016-11-16
7167,JOHO:MK,BBG000BR7WK7,BBG000BR7VV7,JOHO:MK,JOHORE TIN BHD,Equity,Common Stock,,2017-06-13
7168,PRG:MK,BBG000BQJHP4,BBG000BQJHG4,PRG:MK,PRG HOLDINGS BERHAD,Equity,Common Stock,,2011-07-06
7169,DOME:MK,BBG000BRD7W2,BBG000BRD752,DOME:MK,DOMINANT ENTERPRISE BHD,Equity,Common Stock,,2016-09-05
7170,LFE:MK,BBG000BT0J10,BBG000BT0HW0,LFE:MK,LFE CORPORATION BERHAD,Equity,Common Stock,,
7172,PMBT:MK,BBG000BSYHR1,BBG000BSYHF4,PMBT:MK,PMB TECHNOLOGY BERHAD,Equity,Common Stock,,2013-03-15
7173,TOYO:MK,BBG000BT0P07,BBG000BT0NJ2,TOYO:MK,TOYO INK GROUP BERHAD,Equity,Common Stock,,2008-05-21
7174,CABC:MK,BBG000DFZZK3,BBG000DFZZ87,CABC:MK,CAB CAKARAN CORPORATION BHD,Equity,Common Stock,,2017-08-02
7176,TPC:MK,BBG000D5W9G1,BBG000D5W908,TPC:MK,TPC PLUS BHD,Equity,Common Stock,,
7178,YSP:MK,BBG000GNLJL3,BBG000GNLHV6,YSP:MK,Y.S.P. SOUTHEAST ASIA HOLDING BHD,Equity,Common Stock,,2017-06-28
7179,DBE:MK,BBG000HZ4HQ3,BBG000HZ4HH3,DBE:MK,DBE GURNEY RESOURCES BHD,Equity,Common Stock,,2011-02-09
7180,SKOU:MK,BBG000J7V589,BBG000J7V4F4,SKOU:MK,SERN KOU RESOURCES BHD,Equity,Common Stock,,2007-01-03
7181,ATRE:MK,BBG000J401M3,BBG000J3YZK5,ATRE:MK,ATURMAJU RESOURCES BHD,Equity,Common Stock,,
7182,EKA:MK,BBG000K48SZ0,BBG000K48SV4,EKA:MK,EKA NOODLES BERHAD,Equity,Common Stock,,2013-12-26
7183,IRET:MK,BBG000JXVX36,BBG000JXTV60,IRET:MK,IRE-TEX CORPORATION BHD,Equity,Common Stock,,2012-08-06
7184,G3G:MK,BBG000K65SM2,BBG000K65RN3,G3G:MK,G3 GLOBAL BERHAD,Equity,Common Stock,,2017-09-05
7186,SWS:MK,BBG000BCQV67,BBG000BCQTP1,SWS:MK,SWS CAPITAL BERHAD,Equity,Common Stock,,2016-06-28
7187,BOKG:MK,BBG000MP0V46,BBG000MP0TB3,BOKG:MK,BOON KOON GROUP BHD,Equity,Common Stock,,2013-06-10
7188,BTM:MK,BBG000G7SFT1,BBG000G7SF20,BTM:MK,BTM RESOURCES BHD,Equity,Common Stock,,2014-09-25
7189,MB:MK,BBG000LZYD84,BBG000LZYD11,MB:MK,MB WORLD GROUP BERHAD,Equity,Common Stock,,2012-06-18
7190,PPG:MK,BBG000NL8F69,BBG000NL8DZ2,PPG:MK,PELANGI PUBLISHING GROUP BHD,Equity,Common Stock,,2014-04-09
7191,ADV:MK,BBG000MPL620,BBG000MPL4T6,ADV:MK,ADVENTA BHD,Equity,Common Stock,,2013-01-04
7192,GII:MK,BBG000Q1MC43,BBG000Q1MBX3,GII:MK,GOODWAY INTEGRATED IND BHD,Equity,Common Stock,,2012-07-03
7195,CMT:MK,BBG000Q63Y27,BBG000Q63X74,CMT:MK,COMINTEL CORP BHD,Equity,Common Stock,,2008-08-11
7197,GSCB:MK,BBG000Q6QHW6,BBG000Q6QHR2,GSCB:MK,GE-SHEN CORPORATION BHD,Equity,Common Stock,,2007-08-06
7198,DPS:MK,BBG000D4KH33,BBG000D4KGX2,DPS:MK,DPS RESOURCES BHD,Equity,Common Stock,,2014-10-08
7199,KEIN:MK,BBG000PR0FD4,BBG000PR0DT2,KEIN:MK,KEIN HING INTERNATIONAL BHD,Equity,Common Stock,,2016-10-27
7200,TEKS:MK,BBG000BHBMD4,BBG000BHBLK8,TEKS:MK,TEK SENG HOLDING BHD,Equity,Common Stock,,2017-09-13
7201,PICB:MK,BBG000Q9L4L6,BBG000Q9L4G2,PICB:MK,PROGRESSIVE IMPACT CORPORATION BHD,Equity,Common Stock,,2017-05-26
7202,CSB:MK,BBG000Q9L1L2,BBG000Q9L187,CSB:MK,CLASSIC SCENIC BHD,Equity,Common Stock,,2016-10-31
7203,WANG:MK,BBG000Q9L5H8,BBG000Q9L5C3,WANG:MK,WANG-ZHENG BHD,Equity,Common Stock,,2017-06-28
7204,DOGT:MK,BBG000QMZWC0,BBG000QMZVP8,DOGT:MK,D&O GREEN TECHNOLOGIES BERHAD,Equity,Common Stock,,2017-07-12
7205,COLA:MK,BBG000QQ4366,BBG000QQ42Z6,COLA:MK,COCOALAND HLDGS,Equity,Common Stock,,2017-03-14
7206,RH:MK,BBG000BSRXD9,BBG000BSRX12,RH:MK,TH HEAVY ENGINEERING BERHAD,Equity,Common Stock,,2015-08-12
7206PA,RAMUMK 1 12/20/09:BURSA MALAYSIA,BBG0001JLSY4,,RAMUMK 1 12/20/09:BURSA MALAYSIA,RAMUNIA HLDGS BHD,Pfd,PUBLIC,,
7206PB,RAMUMK 3 09/07/20 ICPS:BURSA MALAYSIA,BBG009S7Q835,,RAMUMK 3 09/07/20 ICPS:BURSA MALAYSIA,TH HEAVY ENGINEERING BERHAD,Pfd,PUBLIC,,
7207,STC:MK,BBG000QQ43T1,BBG000QQ43L9,STC:MK,SUCCESS TRANSFORMER CORP BHD,Equity,Common Stock,,2016-05-17
7208,EUHO:MK,BBG000QQ44Q2,BBG000QQ4464,EUHO:MK,EURO HOLDINGS BHD,Equity,Common Stock,,2015-09-04
7209,CTH:MK,BBG000BSS5G6,BBG000BSS451,CTH:MK,CHEETAH HOLDINGS BHD,Equity,Common Stock,,2016-11-30
7210,FMH:MK,BBG000BSRW78,BBG000BSRW23,FMH:MK,FREIGHT MANAGEMENT HOLDGS BHD,Equity,Common Stock,,2017-06-28
7211,TAFI:MK,BBG000QJKZT8,BBG000QJKZF3,TAFI:MK,TAFI INDUSTRIES BHD,Equity,Common Stock,,2009-12-29
7212,DSTN:MK,BBG000CS74V4,BBG000CS74C5,DSTN:MK,DESTINI BERHAD,Equity,Common Stock,,2007-04-12
7213,HOV:MK,BBG000CHZCV9,BBG000CHZBD1,HOV:MK,HOVID BHD,Equity,Common Stock,,2016-09-13
7214,ARNK:MK,BBG000GB21J2,BBG000GB2102,ARNK:MK,A-RANK BHD,Equity,Common Stock,,2016-12-06
7215,NHR:MK,BBG000H93X87,BBG000H93X23,NHR:MK,NI HSIN RESOURCES BHD,Equity,Common Stock,,2015-02-06
7216,KFB:MK,BBG000H93QT9,BBG000H93Q46,KFB:MK,KAWAN FOOD BHD,Equity,Common Stock,,2017-09-05
7217,EONM:MK,BBG000H9C6B2,BBG000H9C659,EONM:MK,EONMETALL GROUP BHD,Equity,Common Stock,,2016-10-28
7218,TRO:MK,BBG000BYLCZ4,BBG000BYLCL9,TRO:MK,TRANSOCEAN HOLDINGS BHD,Equity,Common Stock,,
7219,MINE:MK,BBG000H99WV7,BBG000H99W83,MINE:MK,MINETECH RESOURCES BHD,Equity,Common Stock,,2014-11-05
7220,IRMG:MK,BBG000HBL299,BBG000HBL1W5,IRMG:MK,IRM GROUP BHD,Equity,Common Stock,,
7221,BSLC:MK,BBG000JJ4HM1,BBG000JJ4GT6,BSLC:MK,BSL CORPORATION BHD,Equity,Common Stock,,2009-03-11
7222,IMAS:MK,BBG000C2TLR4,BBG000C2TLG6,IMAS:MK,IMASPRO CORPORATION BHD,Equity,Common Stock,,2016-12-30
7223,JADI:MK,BBG000BTR2D5,BBG000BTR245,JADI:MK,JADI IMAGING HOLDINGS BERHAD,Equity,Common Stock,,2015-04-01
7225,PARB:MK,BBG000NP5X00,BBG000NP5WC9,PARB:MK,P.A. RESOURCES BHD,Equity,Common Stock,,2012-10-05
7226,WAT:MK,BBG000GFBRD2,BBG000GFBQL5,WAT:MK,WATTA HOLDING BHD,Equity,Common Stock,,2013-07-25
7227,UMSN:MK,BBG000BWMNQ3,BBG000BWMMM9,UMSN:MK,UMS-NEIKEN GROUP BHD,Equity,Common Stock,,2017-03-08
7228,T7G:MK,BBG000DZZXF0,BBG000DZYVK9,T7G:MK,T7 GLOBAL BERHAD,Equity,Common Stock,,2017-03-16
7229,FFB:MK,BBG000PP16J1,BBG000PP1629,FFB:MK,FAVELLE FAVCO BHD,Equity,Common Stock,,2017-09-05
7230,TOME:MK,BBG000PPKRM0,BBG000PPKRB2,TOME:MK,TOMEI CONSOLIDATED BHD,Equity,Common Stock,,2015-05-20
7231,WELL:MK,BBG000PQFHT9,BBG000PQFHK8,WELL:MK,WELLCALL HOLDINGS BHD,Equity,Common Stock,,2017-09-15
7232,RESI:MK,BBG000PPCNY5,BBG000PPCNL9,RESI:MK,RESINTECH BHD,Equity,Common Stock,,2016-09-14
7233,DUFU:MK,BBG000QXRQV7,BBG000QXRQF5,DUFU:MK,DUFU TECHNOLOGY CORP BERHAD,Equity,Common Stock,,2017-05-26
7234,MESB:MK,BBG000BY3WD4,BBG000BY3W35,MESB:MK,MESB BHD,Equity,Common Stock,,
7235,SLON:MK,BBG000R4X2W5,BBG000R4X273,SLON:MK,SUPERLON HOLDINGS BERHAD,Equity,Common Stock,,2017-07-05
7237,PWRT:MK,BBG000R6J988,BBG000R6J915,PWRT:MK,POWER ROOT BERHAD,Equity,Common Stock,,2017-09-18
7239,SCW:MK,BBG000RLN0V3,BBG000RLN0M3,SCW:MK,SCANWOLF CORPORATION BERHAD,Equity,Common Stock,,2011-09-07
7240,VOIR:MK,BBG000TGJX63,BBG000TGJW92,VOIR:MK,VOIR HOLDINGS BERHAD,Equity,Common Stock,,2011-11-01
7241,BHSI:MK,BBG000TQ93X8,BBG000TQ93K2,BHSI:MK,BHS INDUSTRIES BERHAD,Equity,Common Stock,,2015-09-07
7243,BIOO:MK,BBG000TXRHQ0,BBG000TXRGZ2,BIOO:MK,BIO OSMO BHD,Equity,Common Stock,,2016-05-06
7245,WENG:MK,BBG000V09KM6,BBG000V09KH2,WENG:MK,WZ SATU BERHAD,Equity,Common Stock,,2016-03-15
7246,SIGN:MK,BBG000R37NL2,BBG000R37N05,SIGN:MK,SIGNATURE INTERNATIONAL BERHAD,Equity,Common Stock,,2016-12-14
7247,SCGM:MK,BBG000BX39Q3,BBG000BX39B9,SCGM:MK,SCGM BHD,Equity,Common Stock,,2017-07-25
7248,SLPR:MK,BBG000RRJFX0,BBG000RRJFH8,SLPR:MK,SLP RESOURCES BERHAD,Equity,Common Stock,,2017-09-06
7249,EWEI:MK,BBG000RN4DY9,BBG000RN4DK4,EWEI:MK,EWEIN BERHAD,Equity,Common Stock,,2017-07-17
7250,UZMA:MK,BBG000DXRK17,BBG000DXRJH3,UZMA:MK,UZMA BHD,Equity,Common Stock,,2014-12-08
7251,BARAKAH:MK,BBG000BSMKG9,BBG000BSMK33,BARAKAH:MK,BARAKAH OFFSHORE PETROLEUM BERHAD,Equity,Common Stock,,2015-06-24
7252,TSCB:MK,BBG000PQ2T35,BBG000PQ2S91,TSCB:MK,TEO SENG CAPITAL BHD,Equity,Common Stock,,2016-11-18
7253,HDL:MK,BBG000NBGK43,BBG000NBGJJ0,HDL:MK,HANDAL RESOURCES BERHAD,Equity,Common Stock,,2012-06-19
7277,DLG:MK,BBG000GG7Y68,BBG000GG7XB4,DLG:MK,DIALOG GROUP BHD,Equity,Common Stock,,2017-06-09
7285,TOMY:MK,BBG000GQLQY6,BBG000GQLQN8,TOMY:MK,TOMYPAK HOLDINGS BHD,Equity,Common Stock,,2017-09-19
7293,YNS:MK,BBG000FT9RK8,BBG000FT9R73,YNS:MK,YINSON HOLDINGS BHD,Equity,Common Stock,,2017-07-18
7315,AHBH:MK,BBG000DF3F68,BBG000DF3D09,AHBH:MK,AHB HOLDINGS BHD,Equity,Common Stock,,2014-08-05
7323,KEN:MK,BBG000GM1JQ2,BBG000GM1JD6,KEN:MK,KEN HOLDINGS BHD,Equity,Common Stock,,2016-06-09
7366,SEB:MK,BBG000GMC2N0,BBG000GMC2F9,SEB:MK,SCOMI ENGINEERING BHD,Equity,Common Stock,,2010-07-28
7374,TWP:MK,BBG000GZVXN2,BBG000GZVXC4,TWP:MK,TIEN WAH PRESS HOLDINGS BHD,Equity,Common Stock,,2017-06-07
7382,GLBH:MK,BBG000JRRT15,BBG000JRRSJ8,GLBH:MK,GOLDEN LAND BERHAD,Equity,Common Stock,,2017-09-08
7412,SHH:MK,BBG000H04N69,BBG000H04LX3,SHH:MK,SHH RESOURCES HOLDINGS BHD,Equity,Common Stock,,2016-12-22
7439,TGN:MK,BBG000H1YQW8,BBG000H1YQ76,TGN:MK,TECK GUAN PERDANA BHD,Equity,Common Stock,,
7471,EDN:MK,BBG000H7SJT2,BBG000H7SJ67,EDN:MK,EDEN INC. BERHAD,Equity,Common Stock,,
7498,RALC:MK,BBG000HC3DK0,BBG000HC3D84,RALC:MK,RALCO CORPORATION BHD,Equity,Common Stock,,2009-11-19
7501,HARN:MK,BBG000HDBV47,BBG000HDBTG9,HARN:MK,HARN LEN CORPORATION BHD,Equity,Common Stock,,2014-08-22
7528,DKLS:MK,BBG000HFMPN2,BBG000HFMNY5,DKLS:MK,DKLS INDUSTRIES BHD,Equity,Common Stock,,2014-07-23
7544,QC:MK,BBG000HKGTP8,BBG000HKGSW2,QC:MK,QUALITY CONCRETE HOLDINGS BHD,Equity,Common Stock,,2011-12-01
7579,AWCF:MK,BBG000HPNLQ5,BBG000HPNL03,AWCF:MK,AWC BERHAD,Equity,Common Stock,,2017-03-15
7595,MLG:MK,BBG000HL4JD4,BBG000HL4H39,MLG:MK,ML GLOBAL BERHAD,Equity,Common Stock,,2007-01-03
7609,AJY:MK,BBG000HQFMB6,BBG000HQFLK8,AJY:MK,AJIYA BHD,Equity,Common Stock,,2015-05-15
7617,MAGNA:MK,BBG000HSY0N6,BBG000HSXZR6,MAGNA:MK,MAGNA PRIMA BHD,Equity,Common Stock,,2015-08-28
7668,HAIO:MK,BBG000HFG1M3,BBG000HFG1C4,HAIO:MK,HAI-O ENTERPRISE BERHAD,Equity,Common Stock,,2017-03-28
7676,GNC:MK,BBG000HQMQ38,BBG000HQMP49,GNC:MK,GUNUNG CAPITAL BHD,Equity,Common Stock,,2015-06-12
7692,WMB:MK,BBG000BPBCH4,BBG000BPBCB0,WMB:MK,WIDETECH (MALAYSIA) BHD,Equity,Common Stock,,
7722,ABB:MK,BBG000BLGMY7,BBG000BLGLB4,ABB:MK,ASIA BRANDS BERHAD,Equity,Common Stock,,2015-09-18
7757,UPA:MK,BBG000BLJ2Z7,BBG000BLJ2D1,UPA:MK,UPA CORPORATION BHD,Equity,Common Stock,,2017-09-13
7765,RSB:MK,BBG000BPBBC1,BBG000BPB9S9,RSB:MK,RAPID SYNERGY BHD,Equity,Common Stock,,2008-06-04
7773,EPMB:MK,BBG000BB1ZS3,BBG000BB1ZC0,EPMB:MK,EP MANUFACTURING BHD,Equity,Common Stock,,2016-01-06
7773PA,EPMBMK 17.5 06/23/08 ICUP:BURSA MALAYSIA,BBG0001JK0Q5,,EPMBMK 17.5 06/23/08 ICUP:BURSA MALAYSIA,EP MANUFACTURING BERHAD,Pfd,PUBLIC,,
7773PB,EPMBMK 17.5 06/23/08 RCPS:BURSA MALAYSIA,BBG0001JK0R4,,EPMBMK 17.5 06/23/08 RCPS:BURSA MALAYSIA,EP MANUFACTURING BERHAD,Pfd,PUBLIC,,
7803,RBRX:MK,BBG000BR9016,BBG000BR8ZK9,RBRX:MK,RUBBEREX CORPORATION (MALAYSIA) BHD,Equity,Common Stock,,2017-07-26
7811,SAPU:MK,BBG000BRWMB1,BBG000BRWLM1,SAPU:MK,SAPURA INDUSTRIAL BHD.,Equity,Common Stock,,2017-08-04
7854,TWB:MK,BBG000BS1N76,BBG000BS1MJ5,TWB:MK,TIMBERWELL BHD,Equity,Common Stock,,2007-10-11
7889,TGB:MK,BBG000BVKDB5,BBG000BVKCT8,TGB:MK,THRIVEN GLOBAL BERHAD,Equity,Common Stock,,2015-10-01
7935,MILUX:MK,BBG000BVPK60,BBG000BVPHK1,MILUX:MK,MILUX CORPORATION BHD,Equity,Common Stock,,2009-02-26
7943,SAND:MK,BBG000BBL5F1,BBG000BBL4K8,SAND:MK,SAND NISKO CAPITAL BERHAD,Equity,Common Stock,,
7986,CNAC:MK,BBG000BWL2J8,BBG000BWL1R1,CNAC:MK,CN ASIA CORPORATION BHD,Equity,Common Stock,,2007-07-05
8044,CFM:MK,BBG000BFHKK8,BBG000BFHJW8,CFM:MK,COMPUTER FORMS (MALAYSIA) BHD,Equity,Common Stock,,
8052,CIC:MK,BBG000BFHJG6,BBG000BFHJ49,CIC:MK,CENTRAL INDUSTRIAL CORPORATION BHD,Equity,Common Stock,,2012-06-20
8079,LSKG:MK,BBG000Q636F4,BBG000Q63520,LSKG:MK,LEE SWEE KIAT GROUP,Equity,Common Stock,,
8117,PGF:MK,BBG000BFHMQ8,BBG000BFHMB4,PGF:MK,POLY GLASS FIBRE (MALAYSIA) BHD,Equity,Common Stock,,
8125,DPP:MK,BBG000BFHL99,BBG000BFHKW5,DPP:MK,DAIBOCHI PLASTIC & PACKAGING INDUSTRIES BHD,Equity,Common Stock,,2017-06-09
8133,BHIC:MK,BBG000BN5439,BBG000BN53S4,BHIC:MK,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,Equity,Common Stock,,2017-03-13
8141,MJPR:MK,BBG000BG3BC0,BBG000BG3B49,MJPR:MK,MAJUPERAK HOLDINGS BHD,Equity,Common Stock,,2016-05-27
8176,DEN:MK,BBG000BG2T87,BBG000BG2S61,DEN:MK,DENKO INDUSTRIES CORPORATION BHD,Equity,Common Stock,,2012-10-16
8192,MER:MK,BBG000BG2X33,BBG000BG2WS8,MER:MK,MERCURY INDUSTRIES BHD,Equity,Common Stock,,2016-12-13
8206,ECW:MK,BBG000BTXXJ4,BBG000BTXXB2,ECW:MK,ECO WORLD DEVELOPMENT GROUP BERHAD,Equity,Common Stock,,2015-03-03
8273,PP:MK,BBG000BH7DF7,BBG000BH7CT4,PP:MK,PUBLIC PACKAGES HOLDINGS BHD,Equity,Common Stock,,2017-09-13
8303,KFM:MK,BBG000BH7FX2,BBG000BH7FG1,KFM:MK,KUANTAN FLOUR MILLS BHD,Equity,Common Stock,,2011-09-20
8311,PESONA:MK,BBG000MB7707,BBG000MB7690,PESONA:MK,PESONA METRO HOLDINGS BERHAD,Equity,Common Stock,,2017-05-26
8338,DATA:MK,BBG000BH7GF0,BBG000BH7G79,DATA:MK,DATAPREP HOLDINGS BHD,Equity,Common Stock,,2007-08-20
8346,PRK:MK,BBG000BQBXZ6,BBG000BQBXR5,PRK:MK,PERAK CORPORATION BHD,Equity,Common Stock,,2015-06-05
8362,KYM:MK,BBG000BNZQX4,BBG000BNZQR1,KYM:MK,KYM HOLDINGS BHD,Equity,Common Stock,,
8397,TNL:MK,BBG000BGRHB2,BBG000BGRH22,TNL:MK,TIONG NAM LOGISTICS HOLDINGS BHD,Equity,Common Stock,,2017-08-29
8419,PNSR:MK,BBG000BGRJB8,BBG000BGRHR5,PNSR:MK,PANSAR BERHAD,Equity,Common Stock,,2017-08-23
8435,CEP:MK,BBG000BGRMW8,BBG000BGRM85,CEP:MK,CONCRETE ENGINEERING PRODUCTS BHD,Equity,Common Stock,,2013-11-18
8443,HIL:MK,BBG000BGRQ59,BBG000BGRPV2,HIL:MK,HIL INDUSTRIES BHD,Equity,Common Stock,,2017-07-26
8478,HWA:MK,BBG000BGL025,BBG000BGKZP4,HWA:MK,HWA TAI INDUSTRIES BHD,Equity,Common Stock,,2015-03-12
8486,POS:MK,BBG000BFXQM5,BBG000BFXPW6,POS:MK,LION FOREST INDUSTRIES BHD,Equity,Common Stock,,2013-12-19
8494,LBIC:MK,BBG000BRGJF2,BBG000BRGHY5,LBIC:MK,LBI CAPITAL BHD.,Equity,Common Stock,,2017-06-09
8524,TWK:MK,BBG000BJ05K1,BBG000BJ05D9,TWK:MK,TALIWORKS CORP. BHD,Equity,Common Stock,,2017-08-29
8532,SNHB:MK,BBG000BGN0X9,BBG000BGN0L2,SNHB:MK,SINOTOP HOLDINGS BERHAD,Equity,Common Stock,,2017-03-28
8567,SALC:MK,BBG000BCPVZ6,BBG000BCPV40,SALC:MK,SALCON BHD,Equity,Common Stock,,2017-06-28
8583,MSGB:MK,BBG000BHK033,BBG000BHJZW6,MSGB:MK,MAH SING GROUP BHD,Equity,Common Stock,,2015-01-22
8591,CBH:MK,BBG000BHQ929,BBG000BHQ8X7,CBH:MK,CREST BUILDER HOLDINGS BHD.,Equity,Common Stock,,2017-06-21
8605,FFHB:MK,BBG000BHY458,BBG000BHY3S5,FFHB:MK,FEDERAL FURNITURE HOLDINGS (MALAYSIA) BHD,Equity,Common Stock,,2016-06-01
8605PA,FFHBMK 8 11/27/26 RCPS:BURSA MALAYSIA,BBG00FFRXFJ0,,FFHBMK 8 11/27/26 RCPS:BURSA MALAYSIA,FEDERAL FURNITURE HOLDINGS (MALAYSIA) BHD,Pfd,PUBLIC,,2017-08-15
8613,ENRA:MK,BBG000BTFQR0,BBG000BTFQ27,ENRA:MK,ENRA GROUP BERHAD,Equity,Common Stock,,2016-07-28
8621,LPI:MK,BBG000BNKDY8,BBG000BNKDN0,LPI:MK,LPI CAPITAL BHD,Equity,Common Stock,,2017-02-20
8648,JKB:MK,BBG000BCW0G7,BBG000BCW059,JKB:MK,JASA KITA BHD,Equity,Common Stock,,2013-09-23
8664,SPSB:MK,BBG000BJ9283,BBG000BJ9176,SPSB:MK,SP SETIA BHD,Equity,Common Stock,,2017-09-12
8664PA,SPSBMK 6.49 PERP RCPs:BURSA MALAYSIA,BBG00FGQ4827,,SPSBMK 6.49 PERP RCPs:BURSA MALAYSIA,SP SETIA BHD,Pfd,PUBLIC,,2017-08-29
8672,KGMB:MK,BBG000CQK4Y0,BBG000CQK4P0,KGMB:MK,KAMDAR GROUP (M) BHD,Equity,Common Stock,,2014-07-17
8702,TEX:MK,BBG000BG9RP5,BBG000BG9R66,TEX:MK,TEXCHEM RESOURCES BHD,Equity,Common Stock,,2016-12-23
8745,LEWE:MK,BBG000BJBG89,BBG000BJBFW4,LEWE:MK,LEWEKO RESOURCES BHD,Equity,Common Stock,,2008-06-30
8761,BREM:MK,BBG000BJN045,BBG000BJMZT2,BREM:MK,BREM HOLDINGS BHD,Equity,Common Stock,,2016-09-28
8834,IREKA:MK,BBG000BJN143,BBG000BJN0M5,IREKA:MK,IREKA CORPORATION BHD,Equity,Common Stock,,2015-12-03
8869,PRESS:MK,BBG000BJN7C1,BBG000BJN6M2,PRESS:MK,PRESS METAL ALUMINIUM HOLDINGS BERHAD,Equity,Common Stock,KLS,2017-08-30
8869,PRESS:MK,BBG000BJN7C1,BBG000BJN6M2,PRESS:MK,PRESS METAL BHD,Equity,Common Stock,,2017-06-02
8877,EKO:MK,BBG000BJWW27,BBG000BJWVV7,EKO:MK,EKOVEST BHD,Equity,Common Stock,,2017-02-23
8885,RP:MK,BBG000B9ZXZ8,BBG000B9ZXK4,RP:MK,RELIANCE PACIFIC BHD,Equity,Common Stock,,2009-02-18
8893,MKL:MK,BBG000BSL911,BBG000BSL813,MKL:MK,MK LAND HOLDINGS BHD,Equity,Common Stock,,2014-12-11
8907,EG:MK,BBG000BTZ4V2,BBG000BTZ4L3,EG:MK,EG INDUSTRIES BHD,Equity,Common Stock,,2015-10-08
