RESULT_COUNT: 5071,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1,,,,,
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
LMHA,LM 6.375 03/15/56:NEW YORK,BBG00CDYK500,,,LEGG MASON INC,Pfd,PUBLIC,NYSE,
LMHB,LM 5.45 09/15/56:NEW YORK,BBG00DJ9KSR8,,,LEGG MASON INC,Pfd,PUBLIC,NYSE,
LMLP,LMLP:US,BBG006Q16552,BBG006Q16552,LMLP:US,ETRACS MNTH PAY 2XL WF MLP,Equity,ETP,NYSE,2017-09-12
LMT,LMT:US,BBG000C1BW00,BBG000C1BW00,LMT:US,LOCKHEED MARTIN CORP,Equity,Common Stock,NYSE,2017-08-30
LN,LN:US,BBG00D3085V3,BBG00D3085V3,LN:US,LINE CORP-SPONSORED ADR,Equity,ADR,NYSE,
LNC,LNC:US,BBG000BNC3Y9,BBG000BNC3Y9,LNC:US,LINCOLN NATIONAL CORP,Equity,Common Stock,NYSE,2017-07-06
LND,LND:US,BBG0016Q2RF5,BBG0016Q2RF5,LND:US,BRASILAGRO-CIA BRA - SPN ADR,Equity,ADR,NYSE,2016-11-08
LNG,LNG:US,BBG000C3HSR0,BBG000C3HSR0,LNG:US,CHENIERE ENERGY INC,Equity,Common Stock,NYSE,2005-04-25
LNKD,LNKD:UN,BBG001FC5TR6,BBG000Q9HH23,LNKD:US,LINKEDIN CORP - A,Equity,Common Stock,NYSE,
LNN,LNN:US,BBG000FJS1S8,BBG000FJS1S8,LNN:US,LINDSAY CORP,Equity,Common Stock,NYSE,2017-08-15
LNT,LNT:US,BBG000DW4Q75,BBG000DW4Q75,LNT:US,ALLIANT ENERGY CORP,Equity,Common Stock,NYSE,2017-07-27
LOCK,LOCK:UN,BBG003BPWX34,BBG001Q7HQ07,LOCK:US,LIFELOCK INC,Equity,Common Stock,NYSE,
LODE,LODE:US,BBG000BCBFG7,BBG000BCBFG7,LODE:US,COMSTOCK MINING INC,Equity,Common Stock,NYSE,
LOR,LOR:US,BBG000GFFL23,BBG000GFFL23,LOR:US,LAZARD WORLD DIVIDEND & INCO,Equity,Closed-End Fund,NYSE,2016-11-08
LOV,LOV:US,BBG000FKH8K0,BBG000FKH8K0,LOV:US,SPARK NETWORKS INC,Equity,Common Stock,NYSE,
LOW,LOW:US,BBG000BNDN65,BBG000BNDN65,LOW:US,LOWE'S COS INC,Equity,Common Stock,NYSE,2017-07-24
LOWC,LOWC:US,BBG007LP6QN6,BBG007LP6QN6,LOWC:US,SPDR MSCI ACWI LOW CARBON,Equity,ETP,NYSE,2017-06-16
LPG,LPG:US,BBG006476H39,BBG006476H39,LPG:US,DORIAN LPG LTD,Equity,Common Stock,NYSE,
LPI,LPI:US,BBG000DZCFX4,BBG000DZCFX4,LPI:US,LAREDO PETROLEUM INC,Equity,Common Stock,NYSE,
LPL,LPL:US,BBG000FJ0RK9,BBG000FJ0RK9,LPL:US,LG DISPLAY CO LTD-ADR,Equity,ADR,NYSE,2010-12-29
LPT,LPT:US,BBG000BF1PD2,BBG000BF1PD2,LPT:US,LIBERTY PROPERTY TRUST,Equity,REIT,NYSE,2017-06-29
LPX,LPX:US,BBG000BNF508,BBG000BNF508,LPX:US,LOUISIANA-PACIFIC CORP,Equity,Common Stock,NYSE,2008-05-14
LQ,LQ:US,BBG005ZPTRX7,BBG005ZPTRX7,LQ:US,LA QUINTA HOLDINGS INC,Equity,Common Stock,NYSE,
LQD,LQD:US,BBG000BBV9N3,BBG000BBV9N3,LQD:US,ISHARES IBOXX $ INVESTMENT GRADE CORPORATE BOND ETF,Equity,ETP,NYSE,2017-08-01
LQDH,LQDH:US,BBG006KF7CT5,BBG006KF7CT5,LQDH:US,ISHARES INTEREST RATE HEDGED CORPORATE BOND ETF,Equity,ETP,NYSE,2017-09-06
LRE,LRE:UN,BBG001P74802,BBG001P74802,LRE:US,"LRR ENERGY, L.P. COMMON UNITS REPRESENTING LIMITED PARTNER INTERESTS",,,NYSE,2015-09-29
LRET,LRET:US,BBG008MWGC76,BBG008MWGC76,LRET:US,"ETRACS MONTHLY PAY 2XLEVERAGED MSCI US REIT INDEX ETN DUE MAY 5, 2045",Equity,ETP,NYSE,2017-09-12
LRGF,LRGF:US,BBG008LNYFC4,BBG008LNYFC4,LRGF:US,ISHARES EDGE MSCI MF USA,Equity,ETP,NYSE,2017-03-24
LRN,LRN:US,BBG000QSXPZ9,BBG000QSXPZ9,LRN:US,K12 INC,Equity,Common Stock,NYSE,
LSC,LSC:UN,BBG000BDF911,BBG000BDF911,LSC:US,ELEMENTS LKD TO S&P CMDTY TR,Equity,ETP,NYSE,
LSG,LSG:UN,BBG000PKXJ90,BBG000PKXJ90,LSG:US,LAKE SHORE GOLD CORP,Equity,Common Stock,NYSE,
LSI,LSI:US,BBG000C42VL3,BBG000C42VL3,LSI:US,LIFE STORAGE INC,Equity,REIT,NYSE,2017-07-13
LSTK,LSTK:US,BBG001NC7T04,BBG001NC7T04,LSTK:US,IPATH PURE BETA LIVESTOCK,Equity,ETP,NYSE,
LSVX,LSVX:US,BBG00D8PDWK0,BBG00D8PDWK0,LSVX:US,VELOCITY SHARES VIX VAR LS,Equity,ETP,NYSE,
LTC,LTC:US,BBG000BGCCC8,BBG000BGCCC8,LTC:US,LTC PROPERTIES INC,Equity,REIT,NYSE,2017-09-20
LTL,LTL:US,BBG000VDH2P6,BBG000VDH2P6,LTL:US,PROSHARES ULTRA TELECOMMUNICATIONS PROSHARES,Equity,ETP,NYSE,2017-01-12
LTM,LTM:US,BBG000JJBNH6,BBG000JJBNH6,LTM:US,LATAM AIRLINES GROUP-SP ADR,Equity,ADR,NYSE,
LTPZ,LTPZ:US,BBG000P48GM5,BBG000P48GM5,LTPZ:US,PIMCO 15+ YR US TIPS INDX,Equity,ETP,NYSE,2017-08-01
LTS,LTS:US,BBG000C1X3X4,BBG000C1X3X4,LTS:US,LADENBURG THALMANN FINANCIAL SERVICES INC COMMON STOCK,Equity,Common Stock,NYSE,2017-09-14
LUB,LUB:US,BBG000BNHFB2,BBG000BNHFB2,LUB:US,LUBY'S INC,Equity,Common Stock,NYSE,2000-09-06
LUK,LUK:US,BBG000BNHSP9,BBG000BNHSP9,LUK:US,LEUCADIA NATIONAL CORP,Equity,Common Stock,NYSE,2017-09-15
LUV,LUV:US,BBG000BNJHS8,BBG000BNJHS8,LUV:US,SOUTHWEST AIRLINES CO,Equity,Common Stock,NYSE,2017-08-22
LUX,LUX:UN,BBG000C3DH34,BBG000C3DFN6,LUXTY:US,LUXOTTICA GROUP SPA-SPON ADR,Equity,ADR,NYSE,2017-05-19
LVL,LVL:US,BBG000RK3TQ0,BBG000RK3TQ0,LVL:US,GUGGENHEIM GLOBAL DIVIDEND OPPORTUNITIES INDEX ETF,Equity,ETP,NYSE,2016-06-24
LVLT,LVLT:US,BBG000HZFZX3,BBG000HZFZX3,LVLT:US,LEVEL 3 COMMUNICATIONS INC,Equity,Common Stock,NYSE,2011-10-20
LVS,LVS:US,BBG000JWD753,BBG000JWD753,LVS:US,LAS VEGAS SANDS CORP,Equity,Common Stock,NYSE,2017-09-20
LW,LW:US,BBG003CVMLQ2,BBG003CVMLQ2,LW:US,LAMB WESTON HOLDINGS INC,Equity,Common Stock,NYSE,2017-08-02
LWC,LWC:US,BBG000BSXL57,BBG000BSXL57,LWC:US,SPDR BBG BARC LT CORPORATE,Equity,ETP,NYSE,2017-08-01
LXFR,LXFR:US,BBG0029SH078,BBG0029SH078,LXFR:US,LUXFER HOLDINGS PLC-ADR,Equity,ADR,NYSE,2017-07-13
LXFT,LXFT:US,BBG004M1V2R6,BBG004M1V2R6,LXFT:US,LUXOFT HOLDING INC,Equity,Common Stock,NYSE,
LXK,LXK:UN,BBG000FKYYT5,BBG000FKYVH4,LXK:US,LEXMARK INTERNATIONAL INC-A,Equity,Common Stock,NYSE,2016-08-31
LXP,LXP:US,BBG000BL3355,BBG000BL3355,LXP:US,LEXINGTON REALTY TRUST,Equity,REIT,NYSE,2017-06-28
LXU,LXU:US,BBG000C1C526,BBG000C1C526,LXU:US,LSB INDUSTRIES INC,Equity,Common Stock,NYSE,1994-06-09
LYB,LYB:US,BBG000WCFV84,BBG000WCFV84,LYB:US,LYONDELLBASELL INDU-CL A,Equity,Common Stock,NYSE,2017-09-01
LYG,LYG:US,BBG000C3VPQ1,BBG000C3VPQ1,LYG:US,LLOYDS BANKING GROUP PLC-ADR,Equity,ADR,NYSE,2017-08-09
LYV,LYV:US,BBG000FQ7YR4,BBG000FQ7YR4,LYV:US,LIVE NATION ENTERTAINMENT IN,Equity,Common Stock,NYSE,
LZB,LZB:US,BBG000BNLC97,BBG000BNLC97,LZB:US,LA-Z-BOY INC,Equity,Common Stock,NYSE,2017-09-07
M,M:US,BBG000C46HM9,BBG000C46HM9,M:US,MACY'S INC,Equity,Common Stock,NYSE,2017-09-14
MA,MA:US,BBG000F1ZSQ2,BBG000F1ZSQ2,MA:US,MASTERCARD INC - A,Equity,Common Stock,NYSE,2017-07-05
MAA,MAA:US,BBG000BLMY92,BBG000BLMY92,MAA:US,MID-AMERICA APARTMENT COMM,Equity,REIT,NYSE,2017-07-12
MAB,MAB:US,BBG000PF3TR2,BBG000PF3TR2,MAB:US,"EATON VANCE MASSACHUSETTS MUNICIPAL BOND FUND COMMON SHARES OF BENEFICIAL INTEREST, $.01 PAR VALUE",Equity,Closed-End Fund,NYSE,2017-09-21
MAC,MAC:US,BBG000BL9C59,BBG000BL9C59,MAC:US,MACERICH CO/THE,Equity,REIT,NYSE,2017-08-16
MAG,MAG:US,BBG000DHNG15,BBG000DHNG15,MAG:US,MAG SILVER CORP,Equity,Common Stock,NYSE,2011-12-05
MAIN,MAIN:US,BBG000BXT422,BBG000BXT422,MAIN:US,MAIN STREET CAPITAL CORP,Equity,Common Stock,NYSE,2017-09-20
MAN,MAN:US,BBG000BNMHS4,BBG000BNMHS4,MAN:US,MANPOWERGROUP INC,Equity,Common Stock,NYSE,2017-05-30
MANU,MANU:US,BBG0035WV4N9,BBG0035WV4N9,MANU:US,MANCHESTER UNITED PLC-CL A,Equity,Common Stock,NYSE,2017-04-26
MAS,MAS:US,BBG000BNNKG9,BBG000BNNKG9,MAS:US,MASCO CORP,Equity,Common Stock,NYSE,2017-07-12
MATH,MATH:US,BBG001R78LS7,BBG001R78LS7,MATH:US,ADVSHRS MEIDELL TACTICAL,Equity,ETP,NYSE,2015-12-29
MATL,MATL:UN,BBG001R05Q04,BBG001R05Q04,MATL:US,DIREXION DAILY BASIC MATERIALS BULL 3X SHARES,,,NYSE,
MATX,MATX:US,BBG000BBK401,BBG000BBK401,MATX:US,MATSON INC,Equity,Common Stock,NYSE,2017-08-01
MAV,MAV:US,BBG000BTK484,BBG000BTK484,MAV:US,PIONEER MUNI HI INC ADV TRST,Equity,Closed-End Fund,NYSE,2016-11-14
MBG,MBG:US,BBG000F94VG3,BBG000F94VG3,MBG:US,SPDR BBG BARC MBS BOND ETF,Equity,ETP,NYSE,2017-08-01
MBI,MBI:US,BBG000BNQN34,BBG000BNQN34,MBI:US,MBIA INC,Equity,Common Stock,NYSE,2007-12-19
MBLY,MBLY:US,BBG006NV2Q11,BBG006NV2Q11,MBLY:US,MOBILEYE NV,Equity,Common Stock,NYSE,
MBT,MBT:US,BBG000CSZKR2,BBG000CSZKR2,MBT:US,MOBILE TELESYSTEMS-SP ADR,Equity,ADR,NYSE,2017-07-06
MC,MC:US,BBG000RNBH63,BBG000RNBH63,MC:US,MOELIS & CO - CLASS A,Equity,Common Stock,NYSE,2017-08-01
MCA,MCA:US,BBG000BCHRM8,BBG000BCHRM8,MCA:US,BLACKROCK MUNIYIELD CA QUALI,Equity,Closed-End Fund,NYSE,2017-09-14
MCC,MCC:US,BBG000QVJ332,BBG000QVJ332,MCC:US,MEDLEY CAPITAL CORP,Equity,Common Stock,NYSE,2017-08-21
MCD,MCD:US,BBG000BNSZP1,BBG000BNSZP1,MCD:US,MCDONALD'S CORP,Equity,Common Stock,NYSE,2017-08-30
MCF,MCF:US,BBG000N67VZ6,BBG000N67VZ6,MCF:US,CONTANGO OIL & GAS,Equity,Common Stock,NYSE,2012-12-06
MCI,MCI:US,BBG000BB4BZ5,BBG000BB4BZ5,MCI:US,BARINGS CORPORATE INVESTORS,Equity,Closed-End Fund,NYSE,2017-07-28
MCK,MCK:US,BBG000DYGNW7,BBG000DYGNW7,MCK:US,MCKESSON CORP,Equity,Common Stock,NYSE,2017-08-30
MCN,MCN:US,BBG000P8Q8D4,BBG000P8Q8D4,MCN:US,MADISON COVERED CALL & EQUIT,Equity,Closed-End Fund,NYSE,2016-06-15
MCO,MCO:US,BBG000F86GP6,BBG000F86GP6,MCO:US,MOODY'S CORP,Equity,Common Stock,NYSE,2017-08-18
MCQ,MCC 7.125 03/30/19:NEW YORK,BBG002QTX1Y7,,,MEDLEY CAPITAL CORP,Pfd,PUBLIC,NYSE,2015-03-11
MCR,MCR:US,BBG000BC9974,BBG000BC9974,MCR:US,MFS CHARTER INCOME TRUST,Equity,Closed-End Fund,NYSE,2017-09-12
MCRN,MCRN:US,BBG008G54RL6,BBG008G54RL6,MCRN:US,MILACRON HOLDINGS CORP,Equity,Common Stock,NYSE,
MCRO,MCRO:US,BBG000M1XY10,BBG000M1XY10,MCRO:US,IQ HEDGE MACRO TRACKER ETF,Equity,ETP,NYSE,2015-12-29
MCS,MCS:US,BBG000D6HL06,BBG000D6HL06,MCS:US,MARCUS CORPORATION,Equity,Common Stock,NYSE,2017-08-23
MCV,MCC 6.125 03/30/23:NEW YORK,BBG00491QSV5,,,MEDLEY CAPITAL CORP,Pfd,PUBLIC,NYSE,2014-09-11
MCX,MCC 6.5 01/30/21:NEW YORK,BBG00BNS8BC2,,,MEDLEY CAPITAL CORP,Pfd,PUBLIC,NYSE,
MCY,MCY:US,BBG000F1C7F5,BBG000F1C7F5,MCY:US,MERCURY GENERAL CORP,Equity,Common Stock,NYSE,2017-09-13
MCZ,MCZ:UN,BBG000BMZ9S0,BBG000BMZ9S0,MCZ:US,MAD CATZ INTERACTIVE INC,Equity,Common Stock,NYSE,
MD,MD:US,BBG000H8LGK2,BBG000H8LGK2,MD:US,MEDNAX INC,Equity,Common Stock,NYSE,2013-12-20
MDC,MDC:US,BBG000BNTTY4,BBG000BNTTY4,MDC:US,MDC HOLDINGS INC,Equity,Common Stock,NYSE,2016-12-02
MDD,MDD:UN,BBG000FS5D25,BBG000FS5D25,MDD:US,SPDR S&P INTERNATIONAL MID,Equity,ETP,NYSE,2015-06-19
MDLL,MDLL:UN,BBG006WVJM12,BBG006WVJM12,MDLL:US,DIREXION DAILY MID CAP BULL 2X SHARES,,,NYSE,2015-09-22
MDLX,MEDCAP 6.875 08/15/26:NEW YORK,BBG00DJBY4W5,,,MEDLEY LLC,Pfd,PUBLIC,NYSE,
MDLY,MDLY:US,BBG0070HYRH1,BBG0070HYRH1,MDLY:US,MEDLEY MANAGEMENT INC - A,Equity,Common Stock,NYSE,2017-08-21
MDP,MDP:US,BBG000BNVNY4,BBG000BNVNY4,MDP:US,MEREDITH CORP,Equity,Common Stock,NYSE,2017-08-29
MDR,MDR:US,BBG000BNW1S8,BBG000BNW1S8,MDR:US,MCDERMOTT INTL INC,Equity,Common Stock,NYSE,2007-09-11
MDT,MDT:US,BBG000BNWG87,BBG000BNWG87,MDT:US,MEDTRONIC PLC,Equity,Common Stock,NYSE,2017-07-05
MDU,MDU:US,BBG000BNX3R4,BBG000BNX3R4,MDU:US,MDU RESOURCES GROUP INC,Equity,Common Stock,NYSE,2017-09-13
MDY,MDY:US,BBG000BBNQB7,BBG000BBNQB7,MDY:US,SPDR MIDCAP TRUST SERIES I,Equity,ETP,NYSE,2017-09-15
MDYG,MDYG:US,BBG000KMZPV0,BBG000KMZPV0,MDYG:US,SPDR S&P 400 MID CAP GROWTH ETF (BASED ON S&P MIDCAP 400 GROWTH INDEX--SYMBOL: MUV),Equity,ETP,NYSE,2017-09-15
MDYV,MDYV:US,BBG000KMY493,BBG000KMY493,MDYV:US,SPDR S&P 400 MID CAP VALUE ETF (BASED ON S&P MIDCAP 400 VALUE INDEX--SYMBOL: MGD,Equity,ETP,NYSE,2017-09-15
MEA,MEA:UN,BBG000PXRDS1,BBG000PXRDS1,MEA:US,METALICO INC COMMON STOCK,,,NYSE,
MED,MED:US,BBG000BWBW76,BBG000BWBW76,MED:US,MEDIFAST INC,Equity,Common Stock,NYSE,2017-09-21
MEG,MEG:UN,BBG000K2VY30,BBG000K2VVY2,MEG:US,MEDIA GENERAL INC,Equity,Common Stock,NYSE,2008-11-25
MEI,MEI:US,BBG000BNY197,BBG000BNY197,MEI:US,METHODE ELECTRONICS INC,Equity,Common Stock,NYSE,2017-07-12
MELT,MELT:US,BBG00DGPY2D2,BBG00DGPY2D2,MELT:US,DIREXION DAILY GOLD MINERS INDEX BEAR 1X SHARES,Equity,ETP,NYSE,
MEN,MEN:US,BBG000BXBYF1,BBG000BXBYF1,MEN:US,BLACKROCK MUNIENHANCED FUND,Equity,Closed-End Fund,NYSE,2017-09-14
MENU,MENU:US,BBG00F6QQ851,BBG00F6QQ851,MENU:US,USCF RESTAURANT LEADERS FUND,Equity,ETP,NYSE,
MEP,MEP:US,BBG004PQFJL5,BBG004PQFJL5,MEP:US,MIDCOAST ENERGY PARTNERS LP,Equity,MLP,NYSE,2017-02-03
MES,MES:UN,BBG000BDHWW4,BBG000BDHWW4,MES:US,VANECK VECTORS GULF STATES I,Equity,ETP,NYSE,2014-12-22
MET,MET:US,BBG000BB6KF5,BBG000BB6KF5,MET:US,METLIFE INC,Equity,Common Stock,NYSE,2017-08-03
MEXX,MEXX:US,BBG00GM4CGD8,BBG00GM4CGD8,MEXX:US,DIREXION DAILY MSCI MEXICO BULL 3X SHARES,Equity,ETP,NYSE,
MFA,MFA:US,BBG000BL6138,BBG000BL6138,MFA:US,MFA FINANCIAL INC,Equity,REIT,NYSE,2017-06-27
MFC,MFC:US,BBG000C0Q0K4,BBG000C0Q0K4,MFC:US,MANULIFE FINANCIAL CORP,Equity,Common Stock,NYSE,2017-08-18
MFCB,MFCB:US,BBG000F7R8X4,BBG000F7R8X4,MFCB:US,MFC BANCORP LTD,Equity,Common Stock,NYSE,
MFD,MFD:US,BBG000KWVBS7,BBG000KWVBS7,MFD:US,MACQUARIE/FT GL INT/UT DV IN,Equity,Closed-End Fund,NYSE,2016-11-21
MFDX,MFDX:US,BBG00HM85D06,BBG00HM85D06,MFDX:US,PIMCO EQUITIY SERIES PIMCO RAFI DYNAMIC MULTI-FACTOR INTERNATIONAL EQUITY ETF,Equity,ETP,NYSE,
MFEM,MFEM:US,BBG00HM85S30,BBG00HM85S30,MFEM:US,PIMCO EQUITIY SERIES PIMCO RAFI DYNAMIC MULTI-FACTOR EMERGING MARKETS EQUITY ETF,Equity,ETP,NYSE,
MFG,MFG:US,BBG000Q85HQ2,BBG000Q85HQ2,MFG:US,MIZUHO FINANCIAL GROUP-ADR,Equity,ADR,NYSE,
MFGP,MFGP:UN,BBG00HFWVGR6,BBG00HFWVGN0,MFGP:US,MICRO FOCUS INTL-SPN ADR,Equity,ADR,NYSE,
MFL,MFL:US,BBG000BV3NR5,BBG000BV3NR5,MFL:US,BLACKROCK MUNIHOLDINGS QUALI,Equity,Closed-End Fund,NYSE,2016-11-10
MFLA,MFLA:US,BBG0019P5D44,BBG0019P5D44,MFLA:US,IPATH LONG ENHANCED MSCI EAFE INDEX ETN,Equity,ETP,NYSE,
MFM,MFM:US,BBG000BNZ6M0,BBG000BNZ6M0,MFM:US,MFS MUNICIPAL INCOME TRUST,Equity,Closed-End Fund,NYSE,2016-11-15
MFO,MFA 8 04/15/42:NEW YORK,BBG002VJX486,,,MFA FINANCIAL INC,Pfd,PUBLIC,NYSE,2015-07-10
MFS,MFS:UN,BBG009Y3KZV2,BBG0081JXTR0,MFS:US,MANITOWOC FOODSERVICE INC,Equity,Common Stock,NYSE,
MFT,MFT:US,BBG000BB4M72,BBG000BB4M72,MFT:US,BLACKROCK MUNIYIELD QUALITY,Equity,Closed-End Fund,NYSE,2016-11-10
MFUS,MFUS:US,BBG00HM85TD7,BBG00HM85TD7,MFUS:US,PIMCO EQUITIY SERIES PIMCO RAFI DYNAMIC MULTI-FACTOR U.S. EQUITY ETF,Equity,ETP,NYSE,
MFV,MFV:US,BBG000C2KRK7,BBG000C2KRK7,MFV:US,MFS SPECIAL VALUE TRUST,Equity,Closed-End Fund,NYSE,2016-11-15
MG,MG:US,BBG000DQF1G1,BBG000DQF1G1,MG:US,MISTRAS GROUP INC,Equity,Common Stock,NYSE,
MGA,MGA:US,BBG000BNLPJ7,BBG000BNLPJ7,MGA:US,MAGNA INTERNATIONAL INC,Equity,Common Stock,NYSE,2017-08-30
MGC,MGC:US,BBG000V1FWH7,BBG000V1FWH7,MGC:US,VANGUARD MEGA CAP ETF,Equity,ETP,NYSE,2017-06-23
MGF,MGF:US,BBG000BNZLT0,BBG000BNZLT0,MGF:US,MFS GOVT MARKETS INC TRUST,Equity,Closed-End Fund,NYSE,2016-11-15
MGH,MGH:UN,BBG000BRLKM5,BBG000BRLKM5,MGH:US,MINCO GOLD CORP,Equity,Common Stock,NYSE,
MGK,MGK:US,BBG000V1FPR1,BBG000V1FPR1,MGK:US,VANGUARD MEGA CAP GROWTH ETF,Equity,ETP,NYSE,2017-06-23
MGM,MGM:US,BBG000C2BXK4,BBG000C2BXK4,MGM:US,MGM RESORTS INTERNATIONAL,Equity,Common Stock,NYSE,2017-09-08
MGN,MGN:UN,BBG000BQM5J3,BBG000BQM5J3,MGN:US,MINES MANAGEMENT INC,Equity,Common Stock,NYSE,
MGP,MGP:US,BBG00CK391H4,BBG00CK391H4,MGP:US,MGM GROWTH PROPERTIES LLC-A,Equity,REIT,NYSE,2017-06-28
MGR,AMG 6.375 08/15/42:NEW YORK,BBG0038CLYB8,,,AFFILIATED MANAGERS GROU,Pfd,PUBLIC,NYSE,2015-04-29
MGT,MGT:UN,BBG000JB87J0,BBG000JB87J0,MGT:US,MGT CAPITAL INVESTMENTS INC,Equity,Common Stock,NYSE,2012-03-22
MGU,MGU:US,BBG000GM1BK5,BBG000GM1BK5,MGU:US,MACQUARIE GLOBAL INFR TOT RT,Equity,Closed-End Fund,NYSE,2016-09-19
MGV,MGV:US,BBG000V1FF75,BBG000V1FF75,MGV:US,VANGUARD MEGA CAP VALUE ETF,Equity,ETP,NYSE,2017-06-23
MHD,MHD:US,BBG000BBX3V5,BBG000BBX3V5,MHD:US,BLACKROCK MUNIHOLDINGS FUND,Equity,Closed-End Fund,NYSE,2016-09-13
MHE,MHE:US,BBG000BCSCQ5,BBG000BCSCQ5,MHE:US,BLACKROCK MASSACHUSETTS TAX-EXEMPT TRUST,Equity,Closed-End Fund,NYSE,2017-09-14
MHF,MHF:US,BBG000BBQ9P7,BBG000BBQ9P7,MHF:US,WESTERN ASSET MUNICIPAL HIGH,Equity,Closed-End Fund,NYSE,2017-02-15
MHG,MHG:UN,BBG005XVPYT0,BBG005XVPYP4,MHGVY:US,MARINE HARVEST ASA- SPON ADR,Equity,ADR,NYSE,2016-11-09
MHH,MHH:US,BBG000CV1443,BBG000CV1443,MHH:US,MASTECH DIGITAL INC,Equity,Common Stock,NYSE,2013-12-05
MHI,MHI:US,BBG000PTD753,BBG000PTD753,MHI:US,PIONEER MUNI HI INCOME TRUST,Equity,Closed-End Fund,NYSE,2016-11-14
MHK,MHK:US,BBG000FLZN98,BBG000FLZN98,MHK:US,MOHAWK INDUSTRIES INC,Equity,Common Stock,NYSE,1997-12-05
MHLA,MHLD 6.625 06/14/46:NEW YORK,BBG00D20LFR2,,,MAIDEN HOLDING LTD,Pfd,PUBLIC,NYSE,
MHM,MHM:UN,BBG000BTRXZ3,BBG000BTRXZ3,MHM:US,BANK OF AMERICA CORPORATION MARKET INDEX TARGET SECURITIES LINKED TO THE S&P 500 INDEX,,,NYSE,
MHN,MHN:US,BBG000BTZ2T9,BBG000BTZ2T9,MHN:US,BLACKROCK MUNIHOLDINGS NY QU,Equity,Closed-End Fund,NYSE,2016-11-10
MHNA,MHLD 8.25 06/15/41:TRACE,BBG001R72Z75,,,MAIDEN HOLDINGS NA LTD,Pfd,PUBLIC,NYSE,2015-02-25
MHNB,MHLD 8 03/27/42:NEW YORK,BBG002RWR2M7,,,MAIDEN HOLDINGS NA LTD,Pfd,PUBLIC,NYSE,2014-12-10
MHNC,MHLD 7.75 12/01/43:NEW YORK,BBG005M48W79,,,MAIDEN HOLDINGS NA LTD,Pfd,PUBLIC,NYSE,2015-05-13
MHO,MHO:US,BBG000BL9MZ4,BBG000BL9MZ4,MHO:US,M/I HOMES INC,Equity,Common Stock,NYSE,2008-06-27
MHR,MHR:UN,BBG000FV7FK1,BBG000FV7FK1,MHR:US,MAGNUM HUNTER RESOURCES CORP,Equity,Common Stock,NYSE,
MHY,MHY:UN,BBG000BGKLV8,BBG000BGKJ25,MHY:US,WESTERN ASSET MANAGED HIGH Y,Equity,Closed-End Fund,NYSE,2016-08-11
MIC,MIC:US,BBG000M34GG1,BBG000M34GG1,MIC:US,MACQUARIE INFRASTRUCTURE COR,Equity,Common Stock,NYSE,2017-08-10
MICR,MICR:US,BBG000CQK4L4,BBG000CQK4L4,MICR:US,MICRON SOLUTIONS INC,Equity,Common Stock,NYSE,2012-02-13
MIDU,MIDU:US,BBG000D0NHM7,BBG000D0NHM7,MIDU:US,DIREXION MID CAP BULL 3X SHARES,Equity,ETP,NYSE,2015-05-20
MIDZ,MIDZ:US,BBG000BD0864,BBG000BD0864,MIDZ:US,DIREXION MID CAP BEAR 3X SHARES,Equity,ETP,NYSE,2015-05-20
MIE,MIE:US,BBG0043G59D3,BBG0043G59D3,MIE:US,COHEN & STEERS MLP INCOME AN,Equity,Closed-End Fund,NYSE,2016-03-18
MIN,MIN:US,BBG000BP2K59,BBG000BP2K59,MIN:US,MFS INTERMEDIATE INC TRUST,Equity,Closed-End Fund,NYSE,2017-09-12
MINC,MINC:US,BBG004BKN6F9,BBG004BKN6F9,MINC:US,ADVISORSHARES NEWFLEET MULTI-SECTOR INCOME ETF,Equity,ETP,NYSE,2017-08-25
MINT,MINT:US,BBG000PVW5B4,BBG000PVW5B4,MINT:US,PIMCO ENHANCED SHORT MATURITY ACTIVE EXCHANGE-TRADED FUND,Equity,ETP,NYSE,2017-08-01
MITT,MITT:US,BBG001KJLYZ7,BBG001KJLYZ7,MITT:US,AG MORTGAGE INVESTMENT TRUST,Equity,REIT,NYSE,2017-06-15
MIW,MIW:US,BBG000PF3DR7,BBG000PF3DR7,MIW:US,EATON VANCE MICHI MUNI BND,Equity,Closed-End Fund,NYSE,2017-09-21
MIXT,MIXT:US,BBG004SZ5RB6,BBG004SZ5RB6,MIXT:US,MIX TELEMATICS LTD-SP ADR,Equity,ADR,NYSE,2017-08-23
MIY,MIY:US,BBG000BDJTT3,BBG000BDJTT3,MIY:US,BLACKROCK MUNIYIELD MI QUALI,Equity,Closed-End Fund,NYSE,2016-11-10
MJCO,MJCO:US,BBG001BP99C7,BBG001BP99C7,MJCO:US,MAJESCO,Equity,Common Stock,NYSE,
MJN,MJN:US,BBG000TWC2V5,BBG000TWC2V5,MJN:US,MEAD JOHNSON NUTRITION CO,Equity,Common Stock,NYSE,2017-03-09
MKC,MKC:US,BBG000G6Y5W4,BBG000G6Y5W4,MKC:US,MCCORMICK & CO-NON VTG SHRS,Equity,Common Stock,NYSE,2017-07-06
